product_availability,product_average_rating,product_brand,product_features,product_image,product_name,product_price,product_shipping
In stock.,Not Available,Fossil,"Dial Color: Off-White, Case Shape: Round,Band Color: Brown, Band Material: Leather,Watch Movement Type: Quartz, Watch Display Type: Analog,Case Material: Stainless Steel, Case Diameter: 42 millimeters , Case Thickness: 12mm ,Band Width :20 Millimeters , Water Resistant: 5 ATM,2 years international warranty",https://images-na.ssl-images-amazon.com/images/I/815hjgSR4BL._UL1500_.jpg,Fossil Analog Off-White Dial Men's Watch - BQ1007,595.00,FREE Delivery
In stock.,Not Available,NIBOSI,"MATERIAL: High quality black stainless steel band with double push button clasp, Precise Japan quartz movement.,FUNCTIONS: All sub-dials and watch hands are good working, Full Functional Chronograph, 30M waterproof and Date Display,WATERPROOF: water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing,You can adjust the strap with the included tool pin,CUSTOMER SERVICE: Please do not worry any quality problem, All watch in our store will enjoy 24 Month warranty. 30 Day money back guarantee for any reason.",https://images-na.ssl-images-amazon.com/images/I/71vySBXAkOL._UL1500_.jpg,NIBOSI Chronograph Black Dial Men's Watch,849.00,FREE Delivery
In stock.,Not Available,CURREN,"Dial Color: Black, Case Shape: Round, Dial Glass Material: Glass,Band Color: Black, Band Material: Stainless Steel,Watch Movement Type: Quartz, Watch Display Type: Analog,Case Material: Stainless Steel, Case Diameter: 42 millimeters,6 months manufacturer warranty on manufacturing defects",https://images-na.ssl-images-amazon.com/images/I/71%2BGz404EAL._SL1500_.jpg,CURREN Quartz Tungsten Steel Precision Vogue Business Black Gold Men's Big Watch 3ATM Waterproof,407.00,FREE Delivery
In stock.,Not Available,Piaoma,"Multi-Functions: Stopwatch/Countdown, Backlight, Dual Time Zones, Alarm, Calendar, Dust-Proof. The functions are useful for workout or in gyms,Watch Movement Type: Quartz , Watch Display Type: Analogue-Digital & Day and Date,Waterproof (3Atm) is convenient for user water splash, rain, water wash, shower and swim. But avoid hot water/steam or diving. Pressing button under water is also not allowed,Packed In Piaoma Gift Box - Waterproof Watch,6 Months Piaoma Warranty Against Manufacturing Defects",https://images-na.ssl-images-amazon.com/images/I/71Coi-Fr-%2BL._UL1500_.jpg,Piaoma Ana Digital Analog Sports Digital Watch for Boy's and Men's Watch - Ana Digi 9063-5Black,399.00,FREE Delivery
Only 1 left in stock.,Not Available,JACQUES LEMANS,"Two years warranty This covers manufacturing defects on the watch itself (movement, case, crystal). Other parts than the above are not covered by this warranty. In case you want to claim warranty, please connect with us,Dial Colour: Blue,Display Type : Analogue",https://images-na.ssl-images-amazon.com/images/I/610yYZv8ToL._UL1200_.jpg,"Jacques Lemans 1-1836G Sports Analogue Blue Dial Watch for Men, Boys",480.00,FREE Delivery
In stock.,Not Available,JACQUES LEMANS,"Movement Chronograph Quartz Watch,Glass-Mineral,Dial Color-Black , Strap Color-Black,case Material-Steel,Two year from the date of purchase. This warranty covers manufacturing defects on the watch itself (movement, case, crystal). Other parts than the above are not covered by this warranty.In case you want to claim warranty, please  contact us on 8291276711 or write to us at skybirdinc.feedback@gmail.com.",https://images-na.ssl-images-amazon.com/images/I/81g7M4AVsNL._UL1500_.jpg,Jacques Lemans 1-1756A Chronograph Analogue Watch,370.00,FREE Delivery.
In stock.,Not Available,NIBOSI,"MATERIAL: High quality black stainless steel band with double push button clasp, Precise Japan quartz movement.,FUNCTIONS: All sub-dials and watch hands are good working, Full Functional Chronograph, 30M waterproof and Date Display,WATERPROOF: water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing,You can adjust the strap with the included tool pin,CUSTOMER SERVICE: Please do not worry any quality problem, All watch in our store will enjoy 24 Month warranty. 30 Day money back guarantee for any reason.",https://images-na.ssl-images-amazon.com/images/I/7171QkFtUDL._UL1500_.jpg,NIBOSI Chronograph Black Dial Men's Watch,400.00,FREE Delivery
Only 3 left in stock.,Not Available,NIBOSI,"Minimalist watches design with a unique texture of dial. This classic simple gent's wrist watch will be greatly suitable for any occasion.,Perfect watches for all kind of business, casual, indoor activities or daily use .,ultrathin dial stainless steel strap quartz wrist watch for men，You can adjust the strap with the included tool pin,Perfect for all kind of business, casual, indoor activities or daily use,30M Waterproof:water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing",https://images-na.ssl-images-amazon.com/images/I/71e-f2DQ%2ByL._UL1500_.jpg,NIBOSI Analogue Black Dial Men's Watch,750.00,FREE Delivery
In stock.,Not Available,POPIO,"Compatible Device:Fossil Julianna Gen 5 / Fossil Carlyle Gen 5 | Area of coverage: Edge to Edge Full Screen Coverage,Hardness: High hardness level provides protection from accidental drop & scratches,Easy Installation: 2 Tempered Glass , 2 Dry & 2 Wet Wipes , 2 Dust Absorbers , 6 Guide Stickers,Additional features: Bubble proof, Scratch resistant, Anti fingerprint, Anti-glare, Anti-shatter, Touch sensitive",https://images-na.ssl-images-amazon.com/images/I/61%2B-CbEwoXL._SL1500_.jpg,"POPIO Tempered Glass for Fossil Carlyle/Fossil Julianna GEN 5 Digital Smartwatch (Transparent) Edge To Edge Full Screen Coverage with Easy Installation Kit, Pack of 2",251.00,FREE Delivery
In stock.,Not Available,PACC MAN,"t has features such as calling function which enables you receive a call and disconnect it, you can also send and receive messages through it but only supported to Android Phones for which you need to download app,Waterproof Smart fitness Band with Bluetooth or Heart Rate sensor, Activity Records, Sleep Monitor, Calorie Burned, Rejected Calling, Alarm, Blood Pressure, Message, USB Charging Supports smartphones, Tablets and PC's and also support Android and IOS,Compatibility: Requires Android 4.3 or above, iOS 7.1 or above, Bluetooth 4.0 or above, download APP ""Veryfit 2.0"" from iOS Store or Google Play,Battery Capacity: 70 mAh , Water proof Smart fitness Band with Bluetooth or Heart Rate sensor, Activity Records, Sleep Monitor, Calorie Burned, Rejected Calling, Alarm, Blood Pressure, Message, USB Charging Supports smartphones, Tablets and PC's and also support Android and IOS.,Note:For Any Product Issue Please contact us Through Buyer Massage",https://images-na.ssl-images-amazon.com/images/I/71EsbFE5dDL._SL1429_.jpg,PACC MAN Smart Band Fitness Tracker Watch Activity Tracker Waterproof Body Functions Like Steps Counter Calorie Counter Blood Pressure Heart Rate Monitor LED Touchscreen,399.00,FREE Delivery
In stock.,Not Available,selloria,"Casual, Party-Wedding, Formal, Sports,stylish kids watches,best kids watch for boy,Display Type:-digital,Your kids will have a good fun time.",https://images-na.ssl-images-amazon.com/images/I/71TcGJ845EL._UL1500_.jpg,selloria Digital Men's & Women's Watch (Multicolour Dial) (Pack of 2),319.00,FREE Delivery.
In stock.,Not Available,House of Quirk,"The watch box performs two basic functions: it organizes and protects your watches. Choosing the right watch case can greatly extend your timepiece's service life.,A watch box is a wonderful item allowing a gentleman or lady to display his or her entire collection of chronometers, whereas of course, a person can only wear one watch on their wrist at a time.,If you want to carry along your timepiece as much as protect it when traveling, then this Travel Watch Case is an ideal solution. Compact and portable size allows you to take it everywhere you want without worrying about occupying space.,There is something else worth paying attention to here - its quality material. The case is lined with superior PU leather, not only durable but soft, offering the best user experience for you.,It is perfect for personal use and business use, keeping your watches free from dust.A great gift for any celebration or festival like graduation, Christmas, birthday,promotion, vacation, retirement, etc.",https://images-na.ssl-images-amazon.com/images/I/71e8Ni0aEkL._UL1187_.jpg,House of Quirk Grids PU Leather Travel Watch Storage Case Zipper Wristwatch Box Organizer,399.00,FREE Delivery
In stock.,Not Available,Amazfit,"1.65” AMOLED Display with high 341 PPI resolution and Corning Gorilla glass,Metal body (Aluminum Alloy), giving premium and solid look and feel,5 ATM water-resistance to ensure a normal use up to 50 meters water pressure,Activity Tracking with distance, active hours, calories and steps,Smart Notifications with customized vibrations, to get all your important information right on your wrist,14 days battery life to avoid frequent charging and focus on your daily activities mind free",https://images-na.ssl-images-amazon.com/images/I/61iKz%2B-mRCL._SL1500_.jpg,Huami Amazfit GTS Smart Watch(Obsidian Black),999.00,FREE Delivery
In stock.,Not Available,NIBOSI,"Material: leather band with double push button clasp, precise Japan quartz movement,Functions: all sub-dials and watch hands are good working, full functional chronograph, 30m waterproof and date display,Waterproof: water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing,Gift ideas: sporty watch with elegant box is a great gift choice to your loved ones for christmas, birthday, anniversary, father's day, graduation and valentine's day, or as a business and party present,Comes with 24 months warranty",https://images-na.ssl-images-amazon.com/images/I/713xaf9DRjL._UL1500_.jpg,NIBOSI Chronograph Black Dial Men's Watch,980.00,FREE Delivery
In stock.,Not Available,PAPIO,"Dial Color : Brown, Case Color : Brown, Band Color:Brown,Dial Dimension: 18 mm, Case Dimension : Width 32 mm, Height 32 mm, Thickness 7 mm, Strap Dimension: 12 mm,Watch Movement Type: Quartz , Watch Display Type: Analogue,Unique strap make it comfortable to wear and stylish as well as.,Best Quality Buy Authentic Product from NUBELA Only",https://images-na.ssl-images-amazon.com/images/I/81ViJWmgLFL._UL1500_.jpg,PAPIO Diamond Studded Analogue Brown Dial Women's Watch with Brown Color Bracelet P-WC 5006,360.00,FREE Delivery.
In stock.,Not Available,M.G.R.J,"Design To Fit : This Tempered glass is specially Designed for Honor MagicWatch 2 46mm, Please Do not Buy for any other model's.,Rounded edges for flawless integration and smooth feel,Precise laser cut tempered glass made with polished, rounded edges.,Scratch Proof: Don't get scratches even if scratched with keys in your pocket.,Anti-Shatter: If broken, the glass will break into small parts but stay in one piece, making it safer for glass screen of your Watch.",https://images-na.ssl-images-amazon.com/images/I/71dLS2B6-0L._SL1500_.jpg,M.G.R.J® Tempered Glass Screen Protector for Honor MagicWatch 2 (46mm) (Pack of 2),199.00,FREE Delivery
In stock.,Not Available,Carlington,"Dial Color: Black | Case Shape: Round | Dial Material: Glass | Strap Material: Stainless Steel,Band Color: Multi-Colour | Watch Display Type: Analogue | Occasion: Party, Wedding,Watch Movement Type: Japanese Quartz | Clasp Type: Jewellery Clasp | Case Material: Alloy,Package Includes: 1 Watch | Company Box | Warranty Card,Warranty: 1 Year Manufacturing Defect Warranty",https://images-na.ssl-images-amazon.com/images/I/81MKu6SKOaL._UL1500_.jpg,Carlington Preto Dual Tone Analogue Black Dial Women's Watch - L503,299.00,FREE Delivery
In stock.,Not Available,Acnos,"Warranty type:Manufacturer; 1 Years manufacturer warranty,Watch Movement Type: Quartz; Watch Display Type: Analog,Band Color:Orange,Sky blue,Black ; Band Material: Leather,Dial Color:Orange,Sky blue,Black ; Case Shape: Round; Dial Glass Material: Brass,Water Resistance Depth: 30 meters; Buckle Clasp",https://images-na.ssl-images-amazon.com/images/I/61IKnLFK0QL._UL1500_.jpg,Acnos Special Super Quality Analog Watches Combo Look Like Preety for Girls and Womne Pack of - 3(605-BLK-ORG-SKY),349.00,FREE Delivery
Available to ship in 1-2 days.,Not Available,Fastrack,"Multi coloured printed dial,Analog watch with brass case and a leather strap. 3 ATM water resistance,Date function,Dome shaped Mineral Glass",https://images-na.ssl-images-amazon.com/images/I/71NzhAM%2BCkL._UL1500_.jpg,Fastrack x Ananya Panday - Fit Out Analog Multicolor Dial Women's Watch-6210SL02,795.00,FREE Delivery
In stock.,Not Available,Fastrack,"Dial Color: Black, Case Shape: Round, Dial Glass Material: Acrylic,Band Color: Black, Band Material: Silicone,Lock Mechanism: Buckle,Watch Movement Type: Quartz, Watch Display Type: Analog,Case Material: Plastic, Case Diameter: 47 millimeters,Water Resistance Depth: 50 meters,24 Months Manufacturer Warranty on manufacturing defects,Recommended for customers looking for a large dial sized watches",https://images-na.ssl-images-amazon.com/images/I/91wqeQfgY3L._UL1500_.jpg,Fastrack Trendies Analog Black Dial Men's Watch-NL38040PP01,495.00,FREE Delivery
In stock.,Not Available,V2A,"PRECISE TIME KEEPING: Original Movement, provide precise and accurate time keeping for kids. Imported wristwatch battery which can provide the digital watch strong power when children playing sports.,KIDS WATCHES: Fashionable sporty dial design for kids ( boys or girls ) , sports style outlook. Large Dial and numbers with light, show time clear in the dark. Use import EL Lamp, Press ""LIGHT"" button to see the time clearly in the light.,HIGHLY TRANSPARENT RESIN GLASS: The glass is made from the highly clear resin material imported abroad and sealed with the kids watch case by high frequency machine. So that the glass is extremely hard and pressure-tolerant.,WATERPROOF FOR DAILY USE: 50M Water Resistant, HANDWASH, SWIMMING, NO PROBLEM ! Feel free to wear the digital stopwatch when children are showering, swimming and diving. NOTE: Please DO NOT press any buttons in the water or wear this watch for longtime underwater activities - such as diving, ect. Too much water contact or usage in extreme Hot or Cold temperature will shorter watch life.,Easy To Set Up: It is able to operate the watch by children own. Nice watch for elementary age kids. Kids watch designed for boys and girls beyond 5 years old, fashion gifts for the kids you love.","[<Selector xpath=""//div[@id='imgTagWrapperId']/img/@src"" data='\ndata:image/jpeg;base64,/9j/4AAQSkZJR...'>]",V2A Digital Black Dial Boys' & Girls' Watch,695.00,FREE Delivery
